Time;latitude;longitude;T aria (°C);Umidità aria (%);pioggia (count);pioggia (mm);radiazione globale(W/m2);direzone vento (gradi);velocità vento (m/sec)
03/04/2025 07:00;37.6180191;14.97113609;14.45;74.1;0;0;628.824;70.4265;NaN
03/04/2025 08:00;37.6180191;14.97113609;15.7;72.55;0;0;787.717;95.004;NaN
03/04/2025 09:00;37.6180191;14.97113609;17.5;64.9;0;0;1034.4165;180.786;NaN
03/04/2025 10:00;37.6180191;14.97113609;15.55;71.15;0;0;316.352;119.9295;NaN
03/04/2025 11:00;37.6180191;14.97113609;14.95;73.95;0;0;322.4735;219.8925;NaN
03/04/2025 12:00;37.6180191;14.97113609;15.8;71;0;0;327.8215;86.4345;NaN
03/04/2025 13:00;37.6180191;14.97113609;16.3;71;0;0;520.607;107.184;NaN
03/04/2025 14:00;37.6180191;14.97113609;16.6;68.2;0;0;584.902;40.281;NaN
03/04/2025 15:00;37.6180191;14.97113609;16;61.9;1;0.2;361.686;41.238;NaN
03/04/2025 16:00;37.6180191;14.97113609;14.6;69.6;0;0;170.9885;77.778;NaN
03/04/2025 17:00;37.6180191;14.97113609;11.65;84.2;0;0;15.6655;38.367;NaN
03/04/2025 18:00;37.6180191;14.97113609;10.45;92.35;0;0;0.001;41.412;NaN
03/04/2025 19:00;37.6180191;14.97113609;10.3;90.65;0;0;0;176.6535;NaN
03/04/2025 20:00;37.6180191;14.97113609;8.4;95.5;0;0;0;1.131;NaN
04/04/2025 00:00;37.6180191;14.97113609;6.65;96.55;0;0;0;130.6305;NaN
04/04/2025 01:00;37.6180191;14.97113609;6.7;96.05;0;0;0;19.314;NaN
04/04/2025 02:00;37.6180191;14.97113609;6.5;97.2;0;0;0;184.962;NaN
04/04/2025 03:00;37.6180191;14.97113609;7.1;99.65;0;0;0;181.2645;NaN
04/04/2025 04:00;37.6180191;14.97113609;7.45;99.9;0;0;0.8815;179.1765;NaN
04/04/2025 05:00;37.6180191;14.97113609;7.25;99.9;0;0;50.316;15.0075;NaN
04/04/2025 06:00;37.6180191;14.97113609;11.6;84.55;0;0;231.9785;277.008;NaN
04/04/2025 07:00;37.6180191;14.97113609;13.75;76.15;0;0;569.695;241.686;NaN
04/04/2025 08:00;37.6180191;14.97113609;14.6;75;0;0;717.1535;205.842;NaN
04/04/2025 09:00;37.6180191;14.97113609;15.75;73.55;0;0;957.62;197.8815;NaN
04/04/2025 10:00;37.6180191;14.97113609;16.7;72.1;0;0;1149.5525;210.0615;NaN
04/04/2025 11:00;37.6180191;14.97113609;16.35;70.65;0;0;402.3095;191.574;NaN
04/04/2025 12:00;37.6180191;14.97113609;15.45;77.55;0;0;372.0785;157.5135;NaN
04/04/2025 13:00;37.6180191;14.97113609;16.25;80.8;0;0;556.6325;50.808;NaN
04/04/2025 14:00;37.6180191;14.97113609;15.7;81.8;0;0;272.228;63.075;NaN
04/04/2025 15:00;37.6180191;14.97113609;14;87.1;0;0;59.38;44.022;NaN
04/04/2025 16:00;37.6180191;14.97113609;12.75;88.05;0;0;16.7635;90.567;NaN
04/04/2025 17:00;37.6180191;14.97113609;12.25;93.6;0;0;0.4985;186.702;NaN
04/04/2025 18:00;37.6180191;14.97113609;11.4;99.3;0;0;0;270.8745;NaN
04/04/2025 19:00;37.6180191;14.97113609;10.8;99.9;0;0;0;335.5155;NaN
04/04/2025 20:00;37.6180191;14.97113609;9.9;99.9;0;0;0;15.138;NaN
05/04/2025 00:00;37.6180191;14.97113609;7.7;99.9;0;0;0;177.6975;NaN
05/04/2025 01:00;37.6180191;14.97113609;7.8;99.9;0;0;0;181.308;NaN
05/04/2025 02:00;37.6180191;14.97113609;7.4;99.9;0;0;0;9.744;NaN
05/04/2025 03:00;37.6180191;14.97113609;6.75;99.9;0;0;0;12.267;NaN
05/04/2025 04:00;37.6180191;14.97113609;6.95;99.9;0;0;10.8945;256.911;NaN
05/04/2025 05:00;37.6180191;14.97113609;8.65;99.9;0;0;64.906;341.388;NaN
05/04/2025 06:00;37.6180191;14.97113609;11.7;93.35;0;0;192;159.7755;NaN
05/04/2025 07:00;37.6180191;14.97113609;15;79.7;0;0;192;64.4235;NaN
05/04/2025 08:00;37.6180191;14.97113609;13.05;89.05;0;0;192;249.5595;NaN
05/04/2025 09:00;37.6180191;14.97113609;14.4;84.75;0;0;192;228.5925;NaN
05/04/2025 10:00;37.6180191;14.97113609;15.25;77.75;0;0;192;157.122;NaN
05/04/2025 11:00;37.6180191;14.97113609;15.2;77;0;0;192;173.8695;NaN
05/04/2025 12:00;37.6180191;14.97113609;13.55;82.7;0;0;111.329;117.4935;NaN
05/04/2025 13:00;37.6180191;14.97113609;13.4;80.6;0;0;171.2525;49.851;NaN
05/04/2025 14:00;37.6180191;14.97113609;13.66666667;68.06666667;0;0;177.7753333;27.84;NaN
05/04/2025 15:00;37.6180191;14.97113609;12.3;96.1;0;0;102.3265;79.779;NaN
05/04/2025 16:00;37.6180191;14.97113609;12.1;88.9;0;0;15.6565;173.304;NaN
05/04/2025 17:00;37.6180191;14.97113609;10.75;99.8;0;0;0.3185;318.4635;NaN
05/04/2025 18:00;37.6180191;14.97113609;10;99.65;0;0;0;187.833;NaN
05/04/2025 19:00;37.6180191;14.97113609;9.35;96.35;0;0;0;178.35;NaN
05/04/2025 20:00;37.6180191;14.97113609;7.9;97.6;0;0;0;3.915;NaN
06/04/2025 00:00;37.6180191;14.97113609;6.65;99.65;0;0;0;159.297;NaN
06/04/2025 01:00;37.6180191;14.97113609;6.75;98.8;0;0;0;200.187;NaN
06/04/2025 02:00;37.6180191;14.97113609;5.8;97.5;0;0;0;172.8255;NaN
06/04/2025 03:00;37.6180191;14.97113609;5.6;95.75;0;0;0.0015;4.611;NaN
06/04/2025 04:00;37.6180191;14.97113609;6.05;90.85;0;0;15.271;91.2195;NaN
06/04/2025 05:00;37.6180191;14.97113609;10.1;77;0;0;131.204;275.8335;NaN
06/04/2025 06:00;37.6180191;14.97113609;13.65;74.15;0;0;192;182.613;NaN
06/04/2025 07:00;37.6180191;14.97113609;15.15;70.55;0;0;192;170.5635;NaN
06/04/2025 08:00;37.6180191;14.97113609;15.45;69.35;0;0;192;275.181;NaN
06/04/2025 09:00;37.6180191;14.97113609;16;72.35;0;0;192;173.9565;NaN
06/04/2025 10:00;37.6180191;14.97113609;16.1;74.5;0;0;192;224.286;NaN
06/04/2025 11:00;37.6180191;14.97113609;15.5;75.6;0;0;192;216.282;NaN
06/04/2025 12:00;37.6180191;14.97113609;14.35;85.2;0;0;172.2785;223.851;NaN
06/04/2025 13:00;37.6180191;14.97113609;13.7;97.05;0;0;147.68;44.37;NaN
06/04/2025 14:00;37.6180191;14.97113609;13.4;88.65;0;0;189.0285;222.3285;NaN
06/04/2025 15:00;37.6180191;14.97113609;13.8;92.7;0;0;137.827;240.7725;NaN
06/04/2025 16:00;37.6180191;14.97113609;13.6;94.35;0;0;130.24;200.6655;NaN
06/04/2025 17:00;37.6180191;14.97113609;10.65;99.9;0;0;1.994;254.91;NaN
06/04/2025 18:00;37.6180191;14.97113609;9.25;99.9;0;0;0;163.299;NaN
06/04/2025 19:00;37.6180191;14.97113609;8.85;99.9;0;0;0;18.183;NaN
06/04/2025 20:00;37.6180191;14.97113609;8.3;99.9;0;0;0;12.702;NaN
07/04/2025 00:00;37.6180191;14.97113609;8.45;99.9;0;0;0;193.836;NaN
07/04/2025 01:00;37.6180191;14.97113609;8.15;99.9;0;0;0;46.3275;NaN
07/04/2025 02:00;37.6180191;14.97113609;8;99.9;0;0;0;38.541;NaN
07/04/2025 03:00;37.6180191;14.97113609;7.65;99.9;0;0;0;183.3525;NaN
07/04/2025 04:00;37.6180191;14.97113609;7.35;99.9;0;0;3.4075;71.9925;NaN
07/04/2025 05:00;37.6180191;14.97113609;7.35;99.9;0;0;60.9375;217.5;NaN
07/04/2025 06:00;37.6180191;14.97113609;6.85;99.9;0;0;37.322;83.5635;NaN
07/04/2025 07:00;37.6180191;14.97113609;6.85;99.9;0;0;49.711;69.9915;NaN
07/04/2025 08:00;37.6180191;14.97113609;7.2;99.9;0;0;146.056;61.2045;NaN
07/04/2025 09:00;37.6180191;14.97113609;6.5;99.9;0;0;65.075;83.781;NaN
07/04/2025 10:00;37.6180191;14.97113609;6.65;99.9;0;0;114.959;41.412;NaN
07/04/2025 11:00;37.6180191;14.97113609;6.65;99.9;0;0;135.4675;112.6215;NaN
07/04/2025 12:00;37.6180191;14.97113609;6.35;99.9;0;0;128.807;83.259;NaN
07/04/2025 13:00;37.6180191;14.97113609;6.45;99.9;0;0;100.3835;78.3435;NaN
07/04/2025 14:00;37.6180191;14.97113609;6.75;99.9;0;0;78.582;39.672;NaN
07/04/2025 15:00;37.6180191;14.97113609;7.3;99.9;0;0;129.3685;127.542;NaN
07/04/2025 16:00;37.6180191;14.97113609;7.05;99.9;0;0;77.7985;44.544;NaN
07/04/2025 17:00;37.6180191;14.97113609;6.05;99.9;0;0;2.393;66.7725;NaN
07/04/2025 18:00;37.6180191;14.97113609;5.25;99.9;0;0;0;83.259;NaN
07/04/2025 19:00;37.6180191;14.97113609;4.9;99.9;0;0;0;34.365;NaN
07/04/2025 20:00;37.6180191;14.97113609;4;99.9;0;0;0;17.748;NaN
08/04/2025 00:00;37.6180191;14.97113609;1.85;99.9;0;0;0;189.921;NaN
08/04/2025 01:00;37.6180191;14.97113609;1.45;99.9;0;0;0;188.5725;NaN
08/04/2025 02:00;37.6180191;14.97113609;1.1;99.9;0;0;0;346.3905;NaN
08/04/2025 03:00;37.6180191;14.97113609;0.3;99.9;0;0;0.0015;186.3975;NaN
08/04/2025 04:00;37.6180191;14.97113609;0.55;99.9;0;0;14.6895;174.609;NaN
08/04/2025 05:00;37.6180191;14.97113609;3.95;96.25;0;0;128.4545;184.527;NaN
08/04/2025 06:00;37.6180191;14.97113609;8.35;72.45;0;0;192;227.8965;NaN
08/04/2025 07:00;37.6180191;14.97113609;10;69.5;0;0;192;166.3005;NaN
08/04/2025 08:00;37.6180191;14.97113609;11.1;67.05;0;0;192;139.635;NaN
08/04/2025 09:00;37.6180191;14.97113609;12.3;63.45;0;0;192;140.418;NaN
08/04/2025 10:00;37.6180191;14.97113609;13.1;63.15;0;0;192;124.236;NaN
08/04/2025 11:00;37.6180191;14.97113609;12.1;68.3;0;0;192;149.553;NaN
08/04/2025 12:00;37.6180191;14.97113609;12.3;72.6;0;0;192;108.7935;NaN
08/04/2025 13:00;37.6180191;14.97113609;13;68.1;0;0;192;97.2225;NaN
08/04/2025 14:00;37.6180191;14.97113609;10.85;74.05;0;0;160.4175;116.8845;NaN
08/04/2025 15:00;37.6180191;14.97113609;11.2;72.9;0;0;192;64.4235;NaN
08/04/2025 16:00;37.6180191;14.97113609;9.35;82.9;0;0;147.8055;90.132;NaN
08/04/2025 17:00;37.6180191;14.97113609;5.95;98.05;0;0;3.8415;27.927;NaN
08/04/2025 18:00;37.6180191;14.97113609;4.5;99.9;0;0;0;23.403;NaN
08/04/2025 19:00;37.6180191;14.97113609;4.15;99.9;0;0;0;346.347;NaN
08/04/2025 20:00;37.6180191;14.97113609;4;99.9;0;0;0;356.265;NaN
09/04/2025 00:00;37.6180191;14.97113609;2;98.35;0;0;0;15.051;NaN
09/04/2025 01:00;37.6180191;14.97113609;1.4;99.55;0;0;0;9.57;NaN
09/04/2025 02:00;37.6180191;14.97113609;1.6;94.85;0;0;0;180.8295;NaN
09/04/2025 03:00;37.6180191;14.97113609;1.133333333;95.56666667;0;0;0.002333333;128.499;NaN
09/04/2025 04:00;37.6180191;14.97113609;1.35;94.1;0;0;17.276;279.357;NaN
09/04/2025 05:00;37.6180191;14.97113609;5.5;80.5;0;0;123.9075;337.2555;NaN
09/04/2025 06:00;37.6180191;14.97113609;9.95;59.95;0;0;192;134.241;NaN
09/04/2025 07:00;37.6180191;14.97113609;11.65;56.85;0;0;192;247.4715;NaN
09/04/2025 08:00;37.6180191;14.97113609;12.5;53.25;0;0;192;240.207;NaN
09/04/2025 09:00;37.6180191;14.97113609;13.35;54.55;0;0;192;167.6055;NaN
09/04/2025 10:00;37.6180191;14.97113609;14.25;54.15;0;0;192;194.4885;NaN
09/04/2025 11:00;37.6180191;14.97113609;15.25;56.6;0;0;192;249.1245;NaN
09/04/2025 12:00;37.6180191;14.97113609;14.1;63.85;0;0;192;143.289;NaN
09/04/2025 13:00;37.6180191;14.97113609;12.8;70.9;0;0;192;116.58;NaN
09/04/2025 14:00;37.6180191;14.97113609;12.9;72.4;0;0;192;113.1;NaN
09/04/2025 15:00;37.6180191;14.97113609;12.7;71.05;0;0;192;61.161;NaN
09/04/2025 16:00;37.6180191;14.97113609;10.6;77.5;0;0;119.5105;86.043;NaN
09/04/2025 17:00;37.6180191;14.97113609;7.95;89.75;0;0;0.987;62.0745;NaN
09/04/2025 18:00;37.6180191;14.97113609;7.6;91.75;0;0;0;69.513;NaN
09/04/2025 19:00;37.6180191;14.97113609;6.85;95.8;0;0;0;32.19;NaN
09/04/2025 20:00;37.6180191;14.97113609;4.95;99.9;0;0;0;175.218;NaN
09/04/2025 21:00;37.6180191;14.97113609;5.2;99.9;0;0;0;351.045;NaN
09/04/2025 22:00;37.6180191;14.97113609;5.05;99.9;0;0;0;350.697;NaN
09/04/2025 23:00;37.6180191;14.97113609;5.15;99.9;0;0;0;328.077;NaN
10/04/2025 00:00;37.6180191;14.97113609;5.3;99.9;0;0;0;150.423;NaN
10/04/2025 01:00;37.6180191;14.97113609;5.8;93.2;0;0;0;157.035;NaN
10/04/2025 02:00;37.6180191;14.97113609;5.05;98.25;0;0;0;354.264;NaN
10/04/2025 03:00;37.6180191;14.97113609;4.55;96.3;0;0;0.0035;346.608;NaN
10/04/2025 04:00;37.6180191;14.97113609;4.5;84.05;0;0;19.879;166.779;NaN
10/04/2025 05:00;37.6180191;14.97113609;8.25;75.3;0;0;133.446;249.2115;NaN
10/04/2025 06:00;37.6180191;14.97113609;12.3;62.55;0;0;192;216.7605;NaN
10/04/2025 07:00;37.6180191;14.97113609;13;64.25;0;0;192;167.2575;NaN
10/04/2025 08:00;37.6180191;14.97113609;13.95;66.1;0;0;192;186.5715;NaN
10/04/2025 09:00;37.6180191;14.97113609;15.55;66.4;0;0;192;125.106;NaN
10/04/2025 10:00;37.6180191;14.97113609;14.05;74.4;0;0;192;126.759;NaN
10/04/2025 11:00;37.6180191;14.97113609;14.25;69.85;0;0;192;154.7295;NaN
10/04/2025 12:00;37.6180191;14.97113609;17.9;63;0;0;192;148.8135;NaN
10/04/2025 13:00;37.6180191;14.97113609;16.95;66;0;0;192;104.139;NaN
10/04/2025 14:00;37.6180191;14.97113609;16.1;71.1;0;0;192;37.7145;NaN
10/04/2025 15:00;37.6180191;14.97113609;14.4;80;0;0;192;209.8875;NaN
10/04/2025 16:00;37.6180191;14.97113609;11.93333333;87.56666667;0;0;131.6656667;53.389;NaN
10/04/2025 17:00;37.6180191;14.97113609;9.5;97.25;0;0;4.061;29.9715;NaN
10/04/2025 18:00;37.6180191;14.97113609;7.65;99.9;0;0;0;26.4045;NaN
10/04/2025 19:00;37.6180191;14.97113609;7.35;99.9;0;0;0;30.102;NaN
10/04/2025 20:00;37.6180191;14.97113609;6.85;99.9;0;0;0;46.023;NaN
10/04/2025 21:00;37.6180191;14.97113609;5.7;99.9;0;0;0;15.399;NaN
10/04/2025 22:00;37.6180191;14.97113609;5.3;99.9;0;0;0;204.392;NaN
10/04/2025 23:00;37.6180191;14.97113609;4.6;98.25;0;0;0;178.524;NaN
11/04/2025 00:00;37.6180191;14.97113609;3.9;96;0;0;0;355.134;NaN
11/04/2025 01:00;37.6180191;14.97113609;4.45;87.4;0;0;0;185.484;NaN
11/04/2025 02:00;37.6180191;14.97113609;4.4;85.5;0;0;0;27.6225;NaN
11/04/2025 03:00;37.6180191;14.97113609;4.25;84.25;0;0;0.0055;4.698;NaN
11/04/2025 04:00;37.6180191;14.97113609;4.55;82.05;0;0;19.6815;347.8695;NaN
11/04/2025 05:00;37.6180191;14.97113609;8.8;69.55;0;0;131.5275;80.9535;NaN
11/04/2025 06:00;37.6180191;14.97113609;12.05;56.65;0;0;192;191.5305;NaN
11/04/2025 07:00;37.6180191;14.97113609;14.2;57.1;0;0;192;239.2935;NaN
11/04/2025 08:00;37.6180191;14.97113609;14.4;48;1;0.2;192;167.649;NaN
11/04/2025 09:00;37.6180191;14.97113609;14.8;54.35;0;0;192;241.599;NaN
11/04/2025 10:00;37.6180191;14.97113609;15.75;59.15;0;0;192;243.3825;NaN
11/04/2025 11:00;37.6180191;14.97113609;16.6;57;0;0;192;215.238;NaN
11/04/2025 12:00;37.6180191;14.97113609;17.85;53.45;0;0;192;228.984;NaN
11/04/2025 13:00;37.6180191;14.97113609;18.95;51.2;0;0;192;231.594;NaN
11/04/2025 14:00;37.6180191;14.97113609;17.8;57.7;0;0;192;147.5955;NaN
11/04/2025 15:00;37.6180191;14.97113609;16.7;61.4;0;0;192;95.352;NaN
11/04/2025 16:00;37.6180191;14.97113609;15;64;0;0;174.3035;199.1865;NaN
11/04/2025 17:00;37.6180191;14.97113609;11.45;76.75;0;0;3.8035;290.406;NaN
11/04/2025 18:00;37.6180191;14.97113609;8.9;87.3;0;0;0;161.907;NaN
11/04/2025 19:00;37.6180191;14.97113609;6.9;97.55;0;0;0;184.788;NaN
11/04/2025 20:00;37.6180191;14.97113609;6.65;96.4;0;0;0;178.8285;NaN
11/04/2025 21:00;37.6180191;14.97113609;6.25;97.3;0;0;0;184.266;NaN
11/04/2025 22:00;37.6180191;14.97113609;6.7;91.3;0;0;0;125.367;NaN
11/04/2025 23:00;37.6180191;14.97113609;6.9;86.4;0;0;0;35.931;NaN
12/04/2025 00:00;37.6180191;14.97113609;6.85;80.55;0;0;0;172.782;NaN
12/04/2025 01:00;37.6180191;14.97113609;6.9;77.75;0;0;0;183.7875;NaN
12/04/2025 02:00;37.6180191;14.97113609;4.15;91.05;0;0;0;18.966;NaN
12/04/2025 03:00;37.6180191;14.97113609;4.15;89.3;0;0;0.011;10.1355;NaN
12/04/2025 04:00;37.6180191;14.97113609;4.85;82.3;0;0;28.667;64.293;NaN
12/04/2025 05:00;37.6180191;14.97113609;7.9;69.05;0;0;101.5715;23.1855;NaN
12/04/2025 06:00;37.6180191;14.97113609;14.45;50.05;0;0;192;166.779;NaN
12/04/2025 07:00;37.6180191;14.97113609;16.25;55;0;0;192;158.2095;NaN
12/04/2025 08:00;37.6180191;14.97113609;17.5;56.5;0;0;192;138.852;NaN
12/04/2025 09:00;37.6180191;14.97113609;16.8;54.85;0;0;192;193.662;NaN
12/04/2025 10:00;37.6180191;14.97113609;18.6;45.35;0;0;192;169.3455;NaN
12/04/2025 11:00;37.6180191;14.97113609;19.85;40.45;0;0;192;94.6125;NaN
12/04/2025 12:00;37.6180191;14.97113609;20.65;39.95;0;0;192;140.4615;NaN
12/04/2025 13:00;37.6180191;14.97113609;19.45;48.25;0;0;192;84.651;NaN
12/04/2025 14:00;37.6180191;14.97113609;20;48.1;0;0;192;161.4285;NaN
12/04/2025 15:00;37.6180191;14.97113609;18.2;55.5;0;0;165.472;194.097;NaN
12/04/2025 16:00;37.6180191;14.97113609;15.45;64.4;0;0;78.011;221.328;NaN
12/04/2025 17:00;37.6180191;14.97113609;12.95;73.65;0;0;2.093;129.2385;NaN
12/04/2025 18:00;37.6180191;14.97113609;11.8;79.05;0;0;0.0015;147.3345;NaN
12/04/2025 19:00;37.6180191;14.97113609;10.85;86.8;0;0;0.003;32.9295;NaN
12/04/2025 20:00;37.6180191;14.97113609;10.35;92.95;0;0;0.003;22.272;NaN
12/04/2025 21:00;37.6180191;14.97113609;11.3;87.2;0;0;0.003;29.58;NaN
12/04/2025 22:00;37.6180191;14.97113609;12.35;81.6;0;0;0.003;154.3815;NaN
12/04/2025 23:00;37.6180191;14.97113609;11.2;82.35;0;0;0;322.509;NaN
13/04/2025 00:00;37.6180191;14.97113609;12.4;80.1;0;0;0;307.5885;NaN
13/04/2025 01:00;37.6180191;14.97113609;12.8;76.1;0;0;0;310.155;NaN
13/04/2025 02:00;37.6180191;14.97113609;12.7;77.45;0;0;0;210.018;NaN
13/04/2025 03:00;37.6180191;14.97113609;13.15;67.75;0;0;0.0035;169.128;NaN
13/04/2025 04:00;37.6180191;14.97113609;13.4;63.15;0;0;18.793;298.2795;NaN
13/04/2025 05:00;37.6180191;14.97113609;14.5;60.55;0;0;85.4515;271.6575;NaN
13/04/2025 06:00;37.6180191;14.97113609;15.6;58.3;0;0;162.9645;133.806;NaN
13/04/2025 07:00;37.6180191;14.97113609;17.35;52.45;0;0;192;236.8575;NaN
13/04/2025 08:00;37.6180191;14.97113609;19.55;41.95;0;0;192;258.477;NaN
13/04/2025 09:00;37.6180191;14.97113609;20.5;49.1;0;0;192;213.8025;NaN
13/04/2025 10:00;37.6180191;14.97113609;20.65;55.2;0;0;192;322.3785;NaN
13/04/2025 11:00;37.6180191;14.97113609;20.15;51.2;0;0;192;223.1115;NaN
13/04/2025 12:00;37.6180191;14.97113609;20.1;51.35;0;0;192;177.654;NaN
13/04/2025 13:00;37.6180191;14.97113609;19;56.05;0;0;192;221.4585;NaN
13/04/2025 14:00;37.6180191;14.97113609;17.65;61.2;0;0;192;243.0345;NaN
13/04/2025 15:00;37.6180191;14.97113609;16.65;68.2;0;0;135.4825;190.008;NaN
13/04/2025 16:00;37.6180191;14.97113609;15.4;73.75;0;0;40.486;288.8835;NaN
13/04/2025 17:00;37.6180191;14.97113609;14.05;79;0;0;1.176;56.898;NaN
13/04/2025 18:00;37.6180191;14.97113609;13.2;76.6;0;0;0;197.838;NaN
13/04/2025 19:00;37.6180191;14.97113609;12.6;84;0;0;0;42.6735;NaN
13/04/2025 20:00;37.6180191;14.97113609;12.4;80.75;0;0;0;36.9315;NaN
13/04/2025 21:00;37.6180191;14.97113609;13.05;66.85;0;0;0;48.198;NaN
13/04/2025 22:00;37.6180191;14.97113609;14.35;50.85;0;0;0;40.716;NaN
13/04/2025 23:00;37.6180191;14.97113609;15.95;34.9;0;0;0;76.9515;NaN
14/04/2025 00:00;37.6180191;14.97113609;14.1;46.45;0;0;0;89.9145;NaN
14/04/2025 01:00;37.6180191;14.97113609;13.1;50.7;0;0;0;180.351;NaN
14/04/2025 02:00;37.6180191;14.97113609;15.55;33;0;0;0;74.733;NaN
14/04/2025 03:00;37.6180191;14.97113609;14.95;36.55;0;0;0.0015;72.558;NaN
14/04/2025 04:00;37.6180191;14.97113609;14.7;33.1;0;0;8.588;202.0575;NaN
14/04/2025 05:00;37.6180191;14.97113609;13.95;38.8;0;0;50.435;104.7045;NaN
14/04/2025 06:00;37.6180191;14.97113609;15.45;46.1;0;0;165.358;66.8595;NaN
14/04/2025 07:00;37.6180191;14.97113609;15.8;57;0;0;192;197.925;NaN
14/04/2025 08:00;37.6180191;14.97113609;15;62.95;0;0;158.294;50.7645;NaN
14/04/2025 09:00;37.6180191;14.97113609;14.7;66.1;0;0;117.4925;68.817;NaN
14/04/2025 10:00;37.6180191;14.97113609;15.2;72;0;0;157.6556667;100.746;NaN
14/04/2025 11:00;37.6180191;14.97113609;15.05;77.05;0;0;117.3535;172.26;NaN
14/04/2025 12:00;37.6180191;14.97113609;14.9;79.4;0;0;156.1095;37.062;NaN
14/04/2025 13:00;37.6180191;14.97113609;15.3;80.65;0;0;171.0965;47.0235;NaN
14/04/2025 14:00;37.6180191;14.97113609;15.8;78.2;0;0;187.513;82.476;NaN
14/04/2025 15:00;37.6180191;14.97113609;15.3;78.8;0;0;122.1925;60.726;NaN
14/04/2025 16:00;37.6180191;14.97113609;14.4;78.05;0;0;33.438;74.3415;NaN
14/04/2025 17:00;37.6180191;14.97113609;14.5;73.6;0;0;2.5225;172.3035;NaN
14/04/2025 18:00;37.6180191;14.97113609;14.45;70.9;0;0;0;69.2085;NaN
14/04/2025 19:00;37.6180191;14.97113609;14.5;70.55;0;0;0;54.4185;NaN
14/04/2025 20:00;37.6180191;14.97113609;13.95;73.85;0;0;0;34.5825;NaN
14/04/2025 21:00;37.6180191;14.97113609;14.2;73;0;0;0;307.719;NaN
14/04/2025 22:00;37.6180191;14.97113609;12.95;84.45;0;0;0;29.7975;NaN
14/04/2025 23:00;37.6180191;14.97113609;13.85;80.15;0;0;0;28.6665;NaN
15/04/2025 00:00;37.6180191;14.97113609;15.9;73.7;0;0;0;34.4955;NaN
15/04/2025 01:00;37.6180191;14.97113609;14.55;79.4;0;0;0;64.9455;NaN
15/04/2025 02:00;37.6180191;14.97113609;15.3;67.6;0;0;0;55.419;NaN
15/04/2025 03:00;37.6180191;14.97113609;14.7;73.55;0;0;0.0065;152.946;NaN
15/04/2025 04:00;37.6180191;14.97113609;15.35;63.8;0;0;11.9095;72.3405;NaN
15/04/2025 05:00;37.6180191;14.97113609;15.2;70.2;0;0;122.536;193.401;NaN
15/04/2025 06:00;37.6180191;14.97113609;16.15;71.05;0;0;167.977;84.2595;NaN
15/04/2025 07:00;37.6180191;14.97113609;19.05;66.2;0;0;192;71.862;NaN
15/04/2025 08:00;37.6180191;14.97113609;20.4;60.1;0;0;192;91.6545;NaN
15/04/2025 09:00;37.6180191;14.97113609;19.3;66.45;0;0;192;74.037;NaN
15/04/2025 10:00;37.6180191;14.97113609;18.65;69.7;0;0;192;65.772;NaN
15/04/2025 11:00;37.6180191;14.97113609;18.6;74.75;0;0;192;30.6675;NaN
15/04/2025 12:00;37.6180191;14.97113609;18.7;76.35;0;0;192;111.447;NaN
15/04/2025 13:00;37.6180191;14.97113609;17.45;78.3;0;0;192;52.5045;NaN
15/04/2025 14:00;37.6180191;14.97113609;16;85.65;0;0;192;36.453;NaN
15/04/2025 15:00;37.6180191;14.97113609;15.7;88.1;0;0;192;192.792;NaN
15/04/2025 16:00;37.6180191;14.97113609;13.9;93.9;0;0;111.089;33.1035;NaN
15/04/2025 17:00;37.6180191;14.97113609;13.05;92.4;0;0;5.8055;13.224;NaN
15/04/2025 18:00;37.6180191;14.97113609;12.1;97.3;0;0;0;6.7425;NaN
15/04/2025 19:00;37.6180191;14.97113609;12.8;88.3;0;0;0;183.9615;NaN
15/04/2025 20:00;37.6180191;14.97113609;14.3;71.9;0;0;0;30.363;NaN
15/04/2025 21:00;37.6180191;14.97113609;14.2;72.85;0;0;0;39.672;NaN
15/04/2025 22:00;37.6180191;14.97113609;13.7;76.35;0;0;0;39.9765;NaN
15/04/2025 23:00;37.6180191;14.97113609;13.7;80.05;0;0;0;51.5475;NaN
16/04/2025 00:00;37.6180191;14.97113609;13.9;82.55;0;0;0;47.763;NaN
16/04/2025 01:00;37.6180191;14.97113609;13.85;83.45;0;0;0;105.0525;NaN
16/04/2025 02:00;37.6180191;14.97113609;15.65;66.9;0;0;0;44.5005;NaN
16/04/2025 03:00;37.6180191;14.97113609;15.25;68.25;0;0;0.0105;126.0195;NaN
16/04/2025 04:00;37.6180191;14.97113609;15;70.35;0;0;9.1825;54.1575;NaN
16/04/2025 05:00;37.6180191;14.97113609;15.55;68.85;0;0;22.846;58.377;NaN
16/04/2025 06:00;37.6180191;14.97113609;16.45;72.55;0;0;58.3825;58.203;NaN
16/04/2025 07:00;37.6180191;14.97113609;15.3;84.5;0;0;132.59;36.975;NaN
16/04/2025 08:00;37.6180191;14.97113609;17.9;64;0;0;192;64.38;NaN
16/04/2025 09:00;37.6180191;14.97113609;15.8;79.05;0;0;192;69.948;NaN
16/04/2025 10:00;37.6180191;14.97113609;15.6;79.05;0;0;192;179.4375;NaN
16/04/2025 11:00;37.6180191;14.97113609;16.05;76.8;0;0;119.431;69.2955;NaN
16/04/2025 12:00;37.6180191;14.97113609;16.9;76.9;0;0;192;241.338;NaN
